"location","source","target","ID","fuzzy","context","translator_comments","developer_comments"
"","住宅街であるにもかかわらず、","明明是住宅区，","","False","maze_70148_00020049","",""
"","まったく人の気配がしない……","却完全没有感觉到有人的气息。","","False","maze_70148_00030049","",""
"","風が吹いてないにもかかわらず、","明明没有风在吹，","","False","maze_70149_00020049","",""
"","吊るされた人形は延々と揺れ続けている。","被吊着的假人却仍不停地摇晃着。","","False","maze_70149_00030049","",""
"","男性を模した人形が木から吊るされている。","做成男性模样的人偶被吊在树上。","","False","maze_7014a_00020049","",""
"","人形を吊るした人物は、どのような想いで","把人偶吊上去的人，是基于怎样的想法","","False","maze_7014a_00040049","",""
"","この行為を行ったのだろうか……","而做出这种举动的呢？","","False","maze_7014a_00050049","",""
"","非常階段の扉を開けた。","我打开了应急通道的门。","","False","maze_70155_00070049","",""
"","客室の扉を開き中に入った。","我打开客房的门并走了进去。","","False","maze_70158_00070049","",""
"","客室の扉を開き中に入った。","我打开客房的门并走了进去。","","False","maze_70159_00070049","",""
"","浴室に続く扉を開けた。","我打开了通向浴室的门。","","False","maze_7015a_00090049","",""
"","浴室に続く扉を開けた。","我打开了通向浴室的门。","","False","maze_7015b_00030049","",""
"","窓を覆うように鉄格子がつけられている。","上面装着几乎要把整个窗户都盖住的铁栅栏。","","False","maze_70173_00020049","",""
"","頑強すぎる鉄格子は転落防止の処置としては","这些特别坚固的铁栅栏作为防止摔落的措施来说，","","False","maze_70173_00040049","",""
"","仰々しすぎるように感じられる。","让人觉得有些过于夸张了。","","False","maze_70173_00050049","",""
"","不気味な表情を浮かべたベネチアンマスクが","墙上装饰着一个","","False","maze_70174_00020049","",""
"","壁に飾られている。","露出瘆人表情的威尼斯面具。","","False","maze_70174_00030049","",""
"","ホテルの名前に引っ掛けた飾りだろうが、","虽然是和酒店名字相关的装饰品，","","False","maze_70174_00050049","",""
"","良い趣味だとは思えない。","但这实在称不上是什么好品味。","","False","maze_70174_00060049","",""
"","下水の匂いが上がってきているのだろうか。","不知道是不是下水道的气味飘上来了，","","False","maze_70175_00020049","",""
"","便座からはひどい悪臭がする。","马桶散发着恶臭。","","False","maze_70175_00030049","",""
"","何かがないかと棚を探ってみたが、","我翻找了一下柜子，先看看有没有东西。","","False","maze_70176_00030049","",""
"","積もった埃に指の跡がついただけだった。","结果只是往堆积的灰尘上沾上了手指印而已。","","False","maze_70176_00040049","",""
"","電話から延びる電源コードと電話線が途中で","从电话上延伸出的电源线和电话线","","False","maze_70177_00020049","",""
"","切れてしまっている。これでは使えない。","在中途被切断了。电话无法使用。","","False","maze_70177_00030049","",""
"","ダブルベッドに片手をついて体重をかけてみた。","我试着一只手撑在双人床上，将自身的重量压了上去。","","False","maze_70178_00020049","",""
"","スプリングが軋む音がむなしく響くだけだった。","结果只有弹簧吱呀的响声空虚地回响着。","","False","maze_70178_00060049","",""
"","浴槽は水垢と埃でひどく黒ずんでいる。","浴缸因水垢和灰尘的堆积而严重发黑。","","False","maze_70179_00020049","",""
"","鏡面は多少汚れているが、機能を果たしており","镜面有一点脏，但还是能","","False","maze_7017a_00020049","",""
"","自分の姿が映りこむ。","正常映出自己的样子。","","False","maze_7017a_00030049","",""
"","暗闇の中で鏡を覗き込んでいると、何もないにも","像这样子在黑暗中看着镜子，即便没有任何东西，","","False","maze_7017a_00050049","",""
"","かかわらず、不安を掻き立てられてくる。","也让人不自觉地感到不安。","","False","maze_7017a_00060049","",""
"","……ここは後にして調査を続けよう。","之后再来调查这里吧。","","False","maze_7017a_00080049","",""
"","三角木馬が部屋の隅に倒れている。","房间角落里有一个三角木马倒在那里，","","False","maze_7017b_00020049","",""
"","使用用途を想像したくない器具だ。","不太愿意去想这东西的用途。","","False","maze_7017b_00030049","",""
"","首があったと思われる部分が破損しており","本应是头的地方已经损坏，","","False","maze_7017b_00050049","",""
"","頭の部分がなくなっている。","头部不见了。","","False","maze_7017b_00060049","",""
"","枯れ切った花が花瓶に生けられている。","枯れ切った花が花瓶に生けられている。","","False","maze_7017c_00020049","",""
"","指で触れるとその衝撃で花弁が数枚落ちていった。","指で触れるとその衝撃で花弁が数枚落ちていった。","","False","maze_7017c_00040049","",""
"","大型のエアコンが取り付けられている。","上面装着一个大型空调。","","False","maze_7017d_00020049","",""
"","タバコのヤニかなにかで黄ばんでしまっている。","空调因为烟渍之类的东西而发黄了。","","False","maze_7017d_00030049","",""
"","ゴミ箱の底にはトイレットペーパーが貼りついている","垃圾桶底部粘着一些厕纸，","","False","maze_7017e_00020049","",""
"","だけで他には何もなかった。","除此之外没有其他东西了。","","False","maze_7017e_00030049","",""
"","天板に空いた穴からケーブルが飛び出している。","有几根电线从电梯顶部开出的洞里伸了出来。","","False","maze_70182_00020049","",""
"","照明が取り付けられていたと思われるが、","猜测这里本来是装有电灯的，","","False","maze_70182_00040049","",""
"","何らかの理由で外されてしまっているようだ。","因为某种原因而拆掉了。","","False","maze_70182_00050049","",""
"","天井に大型のエアコンが取り付けられている。","天花板上装着一个大型空调。","","False","maze_70183_00020049","",""
"","汚れはひどいが電源を入れれば使えそうだ。","虽然很脏，但是通电后应该能用。","","False","maze_70183_00030049","",""
"","水垢が鏡の表面にこびりつき、","镜子表面附着着一层水垢，","","False","maze_70185_00020049","",""
"","ぼんやりとした影しか映らなかった。","真能映出一个模糊的影子。","","False","maze_70185_00030049","",""
"","バスタブには赤黒い水が溜まっている。","浴缸内装着红黑色的水。","","False","maze_70186_00020049","",""
"","浴室中を鉄臭い水のにおいが満たしており、","整个浴室充斥着铁腥味的水的气味，","","False","maze_70186_00040049","",""
"","鼻がおかしくなりそうだ。","感觉鼻子都要坏了。","","False","maze_70186_00050049","",""
"","花瓶には安っぽい造花が生けられている。","花瓶上插着看起来很廉价的假花。","","False","maze_7018b_00020049","",""
"","なぜか、仮面に見つめられているような気がする。","不知为何总感觉自己正被面具盯着。","","False","maze_7018c_00020049","",""
"","取り外して調べてみたがどこにも異常はなかった。","我把它取下来查看了一下，但并没有发现异常。","","False","maze_7018c_00040049","",""
"","まだ、視線を感じるが調査を再開しよう。","虽然还感觉到有视线在看自己，但还是先继续调查吧。，","","False","maze_7018c_00050049","",""
"","かすかな笑い声が一言だけ聞こえた。","只听到了一声微弱的笑声。","","False","maze_7018e_00090049","",""
"","それ以上受話器からは何の音も聞こえてこなかった。","此后听筒里再没有传来任何声音。","","False","maze_7018e_000b0049","",""
"","浴槽の表面にはへこみや傷が無数に刻まれている。","浴缸表面有着无数的凹陷和划痕。","","False","maze_70190_00020049","",""
"","自然についたには傷が多すぎる……","这么多痕迹不可能都是自然形成的……","","False","maze_70190_00030049","",""
"","客室の様子から想像するとここでも残忍な行為が","联想到客房的情状，或许这里","","False","maze_70190_00050049","",""
"","繰り返し行われていたのかもしれない。","曾经也不断地发生着残忍的行为。","","False","maze_70190_00060049","",""
"","パネルには客室の写真がはめ込まれている。","面板上镶嵌着客房的照片。","","False","maze_70191_00020049","",""
"","巨大な蜘蛛の巣が天井と壁にはられている。","巨大的蜘蛛网铺开在天花板和墙壁上。","","False","maze_70192_00020049","",""
"","このサイズの巣を普通の蜘蛛が","我不认为普通的蜘蛛","","False","maze_70192_00040049","",""
"","一晩ではれるとは思えない……","一个晚上能织出这种尺寸的网……","","False","maze_70192_00050049","",""
"","まるでＨ小学校で体験した怪奇現象の再現のようだ。","这仿佛是在H小学经历过的奇异现象的再现。","","False","maze_70192_00070049","",""
"","シャンデリアを模した照明だ。","一盏模仿吊灯设计的电灯。","","False","maze_70193_00020049","",""
"","埃で汚れてしまい美しさが損なわれている。","被灰尘弄得很脏，损失了它原来的美感。","","False","maze_70193_00040049","",""
"","網でできた扉を開き収納の中を探ったが、","我打开网状门，调查了一下收纳柜。","","False","maze_70194_00030049","",""
"","空のダンボールがあるだけで他には何もなかった。","但里面除了空纸箱外什么都没有。","","False","maze_70194_00040049","",""
"","ゴミ箱は倒れた時の衝撃のせいか","垃圾桶也许是翻倒时受到了冲击，","","False","maze_70195_00020049","",""
"","大きくひび割れている。","上面有条很大的裂痕。","","False","maze_70195_00030049","",""
"","ガラスケースの中には鞭や縄が飾られている。","玻璃柜里装饰着鞭子和绳索等。","","False","maze_70196_00020049","",""
"","いずれも粗雑な作りで使用に耐えられそうにない。","制作得都很粗糙，并不实用。","","False","maze_70196_00040049","",""
"","不自然に壁際のスペースが空いている。","墙边很不自然地空着一块空间。","","False","maze_70197_00020049","",""
"","壁の汚れ具合から何かがここに","根据墙壁的污损情况可以推测，","","False","maze_70197_00040049","",""
"","置かれていたことが予想できる。","这里之前应该放过什么东西。","","False","maze_70197_00050049","",""
"","洗面台の排水溝付近に赤黒い汚れが付着している。","洗脸池的排水口附近沾着红黑色的污渍。","","False","maze_70198_00020049","",""
"","……どうやら乾いた血のようだ。","……看样子是已经干了的血。","","False","maze_70198_00040049","",""
"","こびりついた血の量から察すると相当の量の血が流さ","从上面沾着的血的量上来看，应该是流了","","False","maze_70198_00060049","",""
"","れたと考えられる。ここで何があったのだろうか……","相当多的血。这里到底发生过什么……","","False","maze_70198_00070049","",""
"","鏡の表面は薄っすらと埃で覆われているが、","镜子表面覆盖着一层薄薄的灰尘，","","False","maze_70199_00020049","",""
"","一か所だけ埃が付着していない箇所がある。","但却有一个没有沾着灰尘的地方。","","False","maze_70199_00030049","",""
"","……目を凝らしてみてみると埃のついていない場所は","仔细一看，没有沾着灰尘的地方","","False","maze_70199_00060049","",""
"","人の手の形をしているように見える。","呈现出一个像是人手的形状。","","False","maze_70199_00070049","",""
"","自分たちの他にここに侵入した人物のものだろうか？","是我们之外的其他来过这里的人留下的吗？","","False","maze_70199_00090049","",""
"","それとも……　別の何かの仕業だろうか……","还是说……是别的什么东西弄的？","","False","maze_70199_000a0049","",""
"","網でできた扉越しに収納の中を確認した。","我搁着网状门确认了一下收纳柜里的东西。","","False","maze_7019a_00030049","",""
"","折り畳み式のテーブルと椅子が収納されていた。","里面放着折叠式的桌子和椅子。","","False","maze_7019a_00050049","",""
"","……さすがに持ち運ぶには大きすぎる。","实在是太大了，没法搬。","","False","maze_7019a_00060049","",""
"","真新しい蜘蛛の巣がはられている。","上面铺着一张崭新的蜘蛛网。","","False","maze_7019b_00020049","",""
"","この巣も昨夜のうちにできたものなのだろうか……","这个蜘蛛网也是昨天晚上织成的吗……","","False","maze_7019b_00040049","",""
"","そんなことを考えていると何の変哲もない蜘蛛の巣も","想到这一点，感觉这些平平无奇的蜘蛛网","","False","maze_7019b_00060049","",""
"","薄気味悪いものに感じられてきた。","也变得有些瘆人了。","","False","maze_7019b_00070049","",""
"","扉を開き配電の中を中を確かめたが、","我打开盖子确认了一下配电盘的情况，","","False","maze_7019c_00030049","",""
"","一目でわかるような故障個所はなかった。","但并没有发现一眼就能看出来的故障。","","False","maze_7019c_00040049","",""
"","扉を開き配電の中を中を確かめたが、","我打开盖子确认了一下配电盘的情况，","","False","maze_7019d_00030049","",""
"","一目でわかるような故障個所はなかった。","但并没有发现一眼就能看出来的故障。","","False","maze_7019d_00040049","",""
"","ゴミ箱の中を確かめようとふたを外した。","我打开盖子查看了一下垃圾箱里的东西。","","False","maze_7019e_00020049","",""
"","……中には紙くずに混ざって","大量的长头发夹杂在","","False","maze_7019e_00060049","",""
"","長い髪の毛が大量に詰まっていた。","废纸堆中。","","False","maze_7019e_00070049","",""
"","思わず、出そうになった叫び声を飲み込んで","我下意识地把差点脱口而出的叫声咽了下去，","","False","maze_7019e_00090049","",""
"","ふたをもとに戻して投げるようにゴミ箱を置いた。","盖上盖子，扔包袱似的把垃圾箱放回了原位。","","False","maze_7019e_000a0049","",""
"","客室の扉を開き中に入った。","我打开客房的门并走了进去。","","False","maze_7019f_00030049","",""
"","客室の扉を開き中に入った。","我打开客房的门并走了进去。","","False","maze_701a0_00030049","",""
"","客室の扉を開き中に入った。","我打开客房的门并走了进去。","","False","maze_701a1_00030049","",""
"","客室の扉を開き中に入った。","我打开客房的门并走了进去。","","False","maze_701a2_00030049","",""
